Model,MSO2024
Firmware Version,1.35
,
Point Format,Y
Horizontal Units,S
Horizontal Scale,0.0002
Sample Interval,1.60E-08
Filter Frequency,2.00E+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,2
Label,
TIME,MATH
-3.77E-04,-0.12
-3.77E-04,-0.04
-3.77E-04,-0.12
-3.77E-04,-0.08
-3.77E-04,-0.08
-3.77E-04,-0.12
-3.77E-04,-0.12
-3.77E-04,-0.08
-3.77E-04,-0.12
-3.77E-04,-0.04
-3.77E-04,-0.08
-3.77E-04,-0.08
-3.77E-04,-0.12
-3.77E-04,-0.12
-3.77E-04,-0.12
-3.77E-04,-0.12
-3.77E-04,-0.12
-3.77E-04,-0.12
-3.77E-04,-0.12
-3.77E-04,-0.12
-3.77E-04,-0.12
-3.77E-04,-0.12
-3.77E-04,-0.08
-3.77E-04,-0.12
-3.77E-04,-0.12
-3.77E-04,-0.08
-3.77E-04,-0.12
-3.77E-04,-0.12
-3.77E-04,-0.04
-3.77E-04,-0.08
-3.77E-04,-0.12
-3.77E-04,-0.12
-3.77E-04,-0.04
-3.77E-04,-0.08
-3.77E-04,-0.12
-3.77E-04,-0.08
-3.77E-04,-0.08
-3.77E-04,-0.04
-3.77E-04,-0.08
-3.77E-04,-0.12
-3.77E-04,-0.12
-3.77E-04,-0.08
-3.77E-04,-0.04
-3.77E-04,-0.12
-3.77E-04,-0.12
-3.77E-04,-0.12
-3.77E-04,-0.08
-3.77E-04,-0.12
-3.77E-04,-0.12
-3.77E-04,-0.12
-3.77E-04,-0.12
-3.77E-04,-0.12
-3.77E-04,-0.08
-3.77E-04,-0.12
-3.77E-04,-0.12
-3.77E-04,-0.04
-3.77E-04,-0.12
-3.77E-04,-0.08
-3.77E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.08
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.08
-3.76E-04,-0.08
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,0
-3.76E-04,-0.2
-3.76E-04,0
-3.76E-04,-0.2
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.08
-3.76E-04,-0.12
-3.76E-04,-0.08
-3.76E-04,-0.08
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.08
-3.76E-04,-0.12
-3.76E-04,-0.08
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.08
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.08
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.04
-3.76E-04,-0.08
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.08
-3.76E-04,-0.12
-3.76E-04,-0.12
-3.76E-04,-0.08
-3.76E-04,-0.04
-3.76E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.08
-3.75E-04,-0.12
-3.75E-04,-0.04
-3.75E-04,-0.08
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,0
-3.75E-04,-0.2
-3.75E-04,0
-3.75E-04,-0.12
-3.75E-04,-0.08
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.16
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.04
-3.75E-04,-0.08
-3.75E-04,-0.08
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.08
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.08
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.08
-3.75E-04,-0.08
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.75E-04,-0.12
-3.74E-04,-0.12
-3.74E-04,-0.24
-3.74E-04,0.12
-3.74E-04,-0.2
-3.74E-04,-0.2
-3.74E-04,-0.12
-3.74E-04,-0.12
-3.74E-04,-0.12
-3.74E-04,-0.08
-3.74E-04,-0.12
-3.74E-04,-0.12
-3.74E-04,-0.04
-3.74E-04,-0.28
-3.74E-04,-0.12
-3.74E-04,0.04
-3.74E-04,0
-3.74E-04,-0.12
-3.74E-04,-0.12
-3.74E-04,-0.08
-3.74E-04,-0.08
-3.74E-04,-0.12
-3.74E-04,-0.04
-3.74E-04,-0.12
-3.74E-04,-0.08
-3.74E-04,-0.12
-3.74E-04,-0.12
-3.74E-04,-0.12
-3.74E-04,-0.12
-3.74E-04,-0.04
-3.74E-04,-0.12
-3.74E-04,-0.04
-3.74E-04,-0.12
-3.74E-04,-0.08
-3.74E-04,-0.04
-3.74E-04,-0.12
-3.74E-04,-0.04
-3.74E-04,-0.08
-3.74E-04,-0.12
-3.74E-04,-0.08
-3.74E-04,-0.12
-3.74E-04,-0.08
-3.74E-04,-0.12
-3.74E-04,-0.12
-3.74E-04,-0.12
-3.74E-04,-0.04
-3.74E-04,-0.12
-3.74E-04,-0.12
-3.74E-04,-0.04
-3.74E-04,-0.12
-3.74E-04,-0.12
-3.74E-04,-0.12
-3.74E-04,-0.08
-3.74E-04,-0.12
-3.74E-04,-0.12
-3.74E-04,-0.12
-3.74E-04,-0.12
-3.74E-04,-0.08
-3.74E-04,-0.12
-3.74E-04,-0.04
-3.74E-04,-0.04
-3.74E-04,-0.12
-3.74E-04,-0.08
-3.74E-04,-0.16
-3.73E-04,0
-3.73E-04,-0.12
-3.73E-04,-0.12
-3.73E-04,-0.12
-3.73E-04,-0.08
-3.73E-04,-0.12
-3.73E-04,-0.08
-3.73E-04,-0.08
-3.73E-04,0
-3.73E-04,-0.12
-3.73E-04,-0.12
-3.73E-04,-0.12
-3.73E-04,-0.12
-3.73E-04,-0.08
-3.73E-04,-0.12
-3.73E-04,-0.12
-3.73E-04,-0.08
-3.73E-04,-0.12
-3.73E-04,-0.12
-3.73E-04,-0.12
-3.73E-04,-0.12
-3.73E-04,-0.08
-3.73E-04,-0.12
-3.73E-04,-0.12
-3.73E-04,-0.04
-3.73E-04,-0.12
-3.73E-04,0
-3.73E-04,-0.16
-3.73E-04,-0.12
-3.73E-04,-0.12
-3.73E-04,-0.12
-3.73E-04,-0.12
-3.73E-04,-0.04
-3.73E-04,0
-3.73E-04,-0.08
-3.73E-04,-0.12
-3.73E-04,-0.12
-3.73E-04,-0.12
-3.73E-04,-0.12
-3.73E-04,-0.04
-3.73E-04,-0.04
-3.73E-04,-0.12
-3.73E-04,-0.04
-3.73E-04,-0.12
-3.73E-04,0
-3.73E-04,-0.08
-3.73E-04,-0.04
-3.73E-04,-0.12
-3.73E-04,-0.12
-3.73E-04,-0.04
-3.73E-04,-0.12
-3.73E-04,-0.08
-3.73E-04,-0.12
-3.73E-04,-0.12
-3.73E-04,-0.16
-3.73E-04,-0.12
-3.73E-04,-0.12
-3.73E-04,-0.04
-3.73E-04,-0.12
-3.73E-04,-0.12
-3.73E-04,-0.08
-3.73E-04,-0.08
-3.72E-04,-0.12
-3.72E-04,-0.04
-3.72E-04,-0.12
-3.72E-04,-0.12
-3.72E-04,-0.04
-3.72E-04,0
-3.72E-04,-0.12
-3.72E-04,-0.12
-3.72E-04,-0.12
-3.72E-04,-0.12
-3.72E-04,-0.04
-3.72E-04,-0.12
-3.72E-04,-0.12
-3.72E-04,-0.08
-3.72E-04,-0.12
-3.72E-04,-0.08
-3.72E-04,-0.12
-3.72E-04,-0.12
-3.72E-04,-0.04
-3.72E-04,-0.12
-3.72E-04,-0.12
-3.72E-04,-0.12
-3.72E-04,-0.04
-3.72E-04,-0.04
-3.72E-04,-0.12
-3.72E-04,-0.04
-3.72E-04,-0.08
-3.72E-04,-0.12
-3.72E-04,-0.12
-3.72E-04,-0.12
-3.72E-04,-0.12
-3.72E-04,-0.12
-3.72E-04,-0.12
-3.72E-04,-0.12
-3.72E-04,-0.08
-3.72E-04,-0.12
-3.72E-04,-0.12
-3.72E-04,-0.12
-3.72E-04,-0.12
-3.72E-04,-0.04
-3.72E-04,-0.04
-3.72E-04,-0.08
-3.72E-04,-0.12
-3.72E-04,0
-3.72E-04,-0.08
-3.72E-04,-0.12
-3.72E-04,-0.08
-3.72E-04,-0.08
-3.72E-04,0
-3.72E-04,-0.08
-3.72E-04,-0.08
-3.72E-04,-0.12
-3.72E-04,-0.08
-3.72E-04,-0.2
-3.72E-04,-0.12
-3.72E-04,-0.08
-3.72E-04,-0.12
-3.72E-04,0
-3.72E-04,-0.12
-3.72E-04,-0.08
-3.72E-04,-0.12
-3.72E-04,-0.12
-3.72E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.04
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.08
-3.71E-04,-0.12
-3.71E-04,-0.08
-3.71E-04,-0.08
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.04
-3.71E-04,-0.12
-3.71E-04,-0.08
-3.71E-04,0
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.08
-3.71E-04,-0.12
-3.71E-04,-0.08
-3.71E-04,-0.08
-3.71E-04,-0.12
-3.71E-04,-0.08
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.04
-3.71E-04,-0.12
-3.71E-04,-0.08
-3.71E-04,-0.12
-3.71E-04,-0.12
-3.71E-04,-0.08
-3.71E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,-0.08
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,0
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,-0.08
-3.70E-04,-0.12
-3.70E-04,-0.08
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,-0.08
-3.70E-04,-0.08
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,0
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,-0.32
-3.70E-04,0.08
-3.70E-04,-0.2
-3.70E-04,-0.2
-3.70E-04,-0.04
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,-0.04
-3.70E-04,-0.08
-3.70E-04,-0.12
-3.70E-04,-0.2
-3.70E-04,0.04
-3.70E-04,-0.2
-3.70E-04,-0.2
-3.70E-04,-0.12
-3.70E-04,-0.2
-3.70E-04,-0.12
-3.70E-04,-0.08
-3.70E-04,-0.12
-3.70E-04,-0.08
-3.70E-04,-0.16
-3.70E-04,-0.08
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.70E-04,-0.08
-3.70E-04,-0.12
-3.70E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.08
-3.69E-04,-0.08
-3.69E-04,-0.12
-3.69E-04,-0.08
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.08
-3.69E-04,-0.08
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.2
-3.69E-04,0
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.04
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.04
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.08
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.69E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.08
-3.68E-04,-0.12
-3.68E-04,-0.08
-3.68E-04,-0.08
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.08
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.2
-3.68E-04,-0.12
-3.68E-04,-0.04
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,0
-3.68E-04,-0.12
-3.68E-04,-0.04
-3.68E-04,-0.08
-3.68E-04,-0.12
-3.68E-04,-0.04
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.08
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.16
-3.68E-04,-0.04
-3.68E-04,-0.12
-3.68E-04,-0.08
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.08
-3.68E-04,-0.08
-3.68E-04,-0.08
-3.68E-04,-0.12
-3.68E-04,-0.12
-3.68E-04,-0.08
-3.68E-04,-0.12
-3.68E-04,0
-3.68E-04,-0.04
-3.67E-04,-0.04
-3.67E-04,0
-3.67E-04,-0.12
-3.67E-04,-0.12
-3.67E-04,-0.12
-3.67E-04,-0.12
-3.67E-04,-0.08
-3.67E-04,-0.12
-3.67E-04,-0.12
-3.67E-04,-0.12
-3.67E-04,-0.12
-3.67E-04,-0.12
-3.67E-04,-0.08
-3.67E-04,-0.12
-3.67E-04,-0.08
-3.67E-04,-0.12
-3.67E-04,-0.12
-3.67E-04,-0.08
-3.67E-04,-0.12
-3.67E-04,-0.12
-3.67E-04,-0.12
-3.67E-04,-0.12
-3.67E-04,-0.12
-3.67E-04,-0.12
-3.67E-04,-0.12
-3.67E-04,-0.12
-3.67E-04,-0.12
-3.67E-04,-0.08
-3.67E-04,-0.12
-3.67E-04,-0.04
-3.67E-04,-0.08
-3.67E-04,-0.12
-3.67E-04,-0.12
-3.67E-04,-0.12
-3.67E-04,-0.08
-3.67E-04,-0.08
-3.67E-04,-0.08
-3.67E-04,-0.12
-3.67E-04,-0.12
-3.67E-04,-0.04
-3.67E-04,-0.08
-3.67E-04,-0.08
-3.67E-04,-0.12
-3.67E-04,-0.12
-3.67E-04,-0.08
-3.67E-04,-0.12
-3.67E-04,-0.04
-3.67E-04,-0.2
-3.67E-04,-0.04
-3.67E-04,-0.12
-3.67E-04,-0.12
-3.67E-04,-0.04
-3.67E-04,-0.12
-3.67E-04,-0.04
-3.67E-04,-0.12
-3.67E-04,-0.04
-3.67E-04,-0.12
-3.67E-04,-0.08
-3.67E-04,-0.16
-3.67E-04,-0.12
-3.67E-04,-0.12
-3.67E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.08
-3.66E-04,-0.08
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.08
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,0
-3.66E-04,-0.08
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.08
-3.66E-04,-0.08
-3.66E-04,-0.12
-3.66E-04,-0.08
-3.66E-04,-0.08
-3.66E-04,-0.08
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.04
-3.66E-04,-0.12
-3.66E-04,-0.08
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.04
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.04
-3.66E-04,-0.08
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.04
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.08
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.66E-04,-0.04
-3.66E-04,-0.08
-3.66E-04,-0.12
-3.66E-04,-0.12
-3.65E-04,-0.04
-3.65E-04,-0.12
-3.65E-04,-0.12
-3.65E-04,-0.12
-3.65E-04,-0.12
-3.65E-04,-0.12
-3.65E-04,-0.12
-3.65E-04,-0.12
-3.65E-04,-0.12
-3.65E-04,-0.12
-3.65E-04,-0.12
-3.65E-04,-0.04
-3.65E-04,-0.12
-3.65E-04,-0.08
-3.65E-04,-0.12
-3.65E-04,-0.12
-3.65E-04,-0.12
-3.65E-04,-0.12
-3.65E-04,-0.08
-3.65E-04,-0.08
-3.65E-04,-0.12
-3.65E-04,-0.12
-3.65E-04,-0.08
-3.65E-04,-0.08
-3.65E-04,-0.12
-3.65E-04,-0.12
-3.65E-04,-0.08
-3.65E-04,-0.12
-3.65E-04,-0.12
-3.65E-04,-0.04
-3.65E-04,-0.12
-3.65E-04,-0.12
-3.65E-04,-0.16
-3.65E-04,-0.12
-3.65E-04,-0.12
-3.65E-04,-0.08
-3.65E-04,-0.08
-3.65E-04,-0.12
-3.65E-04,-0.12
-3.65E-04,-0.12
-3.65E-04,0
-3.65E-04,-0.12
-3.65E-04,-0.12
-3.65E-04,-0.08
-3.65E-04,-0.08
-3.65E-04,-0.12
-3.65E-04,-0.12
-3.65E-04,-0.08
-3.65E-04,-0.08
-3.65E-04,-0.16
-3.65E-04,-0.08
-3.65E-04,-0.08
-3.65E-04,-0.12
-3.65E-04,-0.08
-3.65E-04,-0.04
-3.65E-04,-0.12
-3.65E-04,-0.12
-3.65E-04,-0.04
-3.65E-04,-0.04
-3.65E-04,-0.04
-3.65E-04,-0.12
-3.65E-04,-0.12
-3.64E-04,-0.12
-3.64E-04,-0.04
-3.64E-04,-0.12
-3.64E-04,-0.08
-3.64E-04,-0.04
-3.64E-04,-0.12
-3.64E-04,-0.08
-3.64E-04,-0.12
-3.64E-04,-0.08
-3.64E-04,-0.12
-3.64E-04,-0.12
-3.64E-04,-0.12
-3.64E-04,-0.12
-3.64E-04,-0.12
-3.64E-04,-0.04
-3.64E-04,-0.12
-3.64E-04,-0.12
-3.64E-04,-0.12
-3.64E-04,-0.04
-3.64E-04,-0.12
-3.64E-04,-0.12
-3.64E-04,-0.08
-3.64E-04,-0.12
-3.64E-04,-0.12
-3.64E-04,-0.12
-3.64E-04,-0.12
-3.64E-04,0
-3.64E-04,-0.12
-3.64E-04,-0.04
-3.64E-04,-0.12
-3.64E-04,-0.12
-3.64E-04,-0.12
-3.64E-04,-0.12
-3.64E-04,-0.12
-3.64E-04,-0.08
-3.64E-04,-0.08
-3.64E-04,-0.12
-3.64E-04,-0.12
-3.64E-04,-0.12
-3.64E-04,-0.12
-3.64E-04,-0.12
-3.64E-04,-0.16
-3.64E-04,0.12
-3.64E-04,-0.12
-3.64E-04,-0.24
-3.64E-04,-0.08
-3.64E-04,-0.08
-3.64E-04,-0.04
-3.64E-04,-0.12
-3.64E-04,-0.08
-3.64E-04,-0.12
-3.64E-04,0
-3.64E-04,-0.28
-3.64E-04,-0.12
-3.64E-04,-0.04
-3.64E-04,0
-3.64E-04,-0.28
-3.64E-04,0
-3.64E-04,-0.2
-3.64E-04,-0.04
-3.64E-04,-0.12
-3.64E-04,-0.12
-3.64E-04,-0.04
-3.63E-04,-0.12
-3.63E-04,-0.08
-3.63E-04,-0.16
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.04
-3.63E-04,-0.08
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.08
-3.63E-04,-0.12
-3.63E-04,0
-3.63E-04,-0.08
-3.63E-04,-0.12
-3.63E-04,-0.08
-3.63E-04,-0.08
-3.63E-04,-0.12
-3.63E-04,-0.04
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.08
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.08
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,0
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.63E-04,-0.08
-3.63E-04,-0.12
-3.63E-04,-0.04
-3.63E-04,-0.2
-3.63E-04,0
-3.63E-04,-0.12
-3.63E-04,-0.04
-3.63E-04,-0.12
-3.63E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.08
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.08
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.16
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.04
-3.62E-04,-0.12
-3.62E-04,-0.08
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.08
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.08
-3.62E-04,-0.12
-3.62E-04,-0.08
-3.62E-04,-0.08
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.08
-3.62E-04,-0.2
-3.62E-04,-0.08
-3.62E-04,-0.08
-3.62E-04,0
-3.62E-04,-0.08
-3.62E-04,0
-3.62E-04,-0.12
-3.62E-04,-0.04
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.08
-3.62E-04,-0.12
-3.62E-04,0
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,0
-3.62E-04,-0.12
-3.62E-04,-0.12
-3.62E-04,-0.08
-3.61E-04,-0.04
-3.61E-04,-0.08
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.08
-3.61E-04,-0.08
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.08
-3.61E-04,-0.12
-3.61E-04,-0.08
-3.61E-04,-0.08
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.08
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,0
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.04
-3.61E-04,-0.08
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.08
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.08
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.08
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.08
-3.61E-04,-0.12
-3.61E-04,-0.04
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.08
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.61E-04,-0.12
-3.60E-04,-0.04
-3.60E-04,-0.12
-3.60E-04,-0.04
-3.60E-04,-0.12
-3.60E-04,-0.04
-3.60E-04,-0.16
-3.60E-04,-0.04
-3.60E-04,-0.2
-3.60E-04,-0.08
-3.60E-04,-0.12
-3.60E-04,-0.12
-3.60E-04,-0.12
-3.60E-04,-0.12
-3.60E-04,-0.12
